date,genotype,male treatment,3-way mating pattern,population,plate #,order,male,female,mating pattern,"diet treatment of pair, F xM FOR DISASSORT",FEMALE DIET ,MALE DIET,binary,CL,CD
5/28/2014,Canton s,NA,2,2,1,14,R,R,assortative,cmy,cmy,cmy,1,17,17
5/28/2014,Canton s,NA,2,2,1,16,R,R,assortative,cmy,cmy,cmy,1,17,19
5/28/2014,Canton s,NA,2,2,1,21,R,R,assortative,cmy,cmy,cmy,1,34,17
5/28/2014,Canton s,NA,2,2,1,22,R,R,assortative,cmy,cmy,cmy,1,48,19
6/5/2014,Canton s,NA,2,1,1,2,L,L,assortative,cmy,cmy,cmy,1,10,16
6/5/2014,Canton s,NA,2,1,1,3,L,L,assortative,cmy,cmy,cmy,1,12,14
6/5/2014,Canton s,NA,2,1,1,4,L,L,assortative,cmy,cmy,cmy,1,16,21
6/5/2014,Canton s,NA,2,1,1,5,L,L,assortative,cmy,cmy,cmy,1,18,15
6/5/2014,Canton s,NA,2,1,1,6,L,L,assortative,cmy,cmy,cmy,1,21,8
6/5/2014,Canton s,NA,2,1,1,7,L,L,assortative,cmy,cmy,cmy,1,25,21
6/5/2014,Canton s,NA,2,1,1,8,L,L,assortative,cmy,cmy,cmy,1,25,20
6/5/2014,Canton s,NA,2,1,1,9,L,L,assortative,cmy,cmy,cmy,1,31,20
6/5/2014,Canton s,NA,2,1,1,10,L,L,assortative,cmy,cmy,cmy,1,31,16
6/5/2014,Canton s,NA,2,1,1,12,L,L,assortative,cmy,cmy,cmy,1,41,25
4/17/2014,Canton s,NA,3,1,3,1,R,R,assortative,cmy,cmy,cmy,1,9,42
4/17/2014,Canton s,NA,3,1,3,3,R,R,assortative,cmy,cmy,cmy,1,17,24
4/17/2014,Canton s,NA,3,1,3,4,R,R,assortative,cmy,cmy,cmy,1,22,20
4/17/2014,Canton s,NA,3,1,3,5,R,R,assortative,cmy,cmy,cmy,1,25,17
4/17/2014,Canton s,NA,3,1,3,7,R,R,assortative,cmy,cmy,cmy,1,28,36
4/17/2014,Canton s,NA,3,1,3,8,R,R,assortative,cmy,cmy,cmy,1,29,14
4/17/2014,Canton s,NA,3,1,3,10,R,R,assortative,cmy,cmy,cmy,1,32,19
4/17/2014,Canton s,NA,3,1,3,12,R,R,assortative,cmy,cmy,cmy,1,35,9
4/17/2014,Canton s,NA,3,1,3,13,R,R,assortative,cmy,cmy,cmy,1,36,23
4/17/2014,Canton s,NA,3,1,3,14,R,R,assortative,cmy,cmy,cmy,1,39,20
4/17/2014,Canton s,NA,3,1,3,15,R,R,assortative,cmy,cmy,cmy,1,40,11
4/17/2014,Canton s,NA,3,1,3,17,R,R,assortative,cmy,cmy,cmy,1,49,16
4/17/2014,Canton s,NA,3,1,3,18,R,R,assortative,cmy,cmy,cmy,1,51,14
4/17/2014,Canton s,NA,3,1,4,2,R,R,assortative,cmy,cmy,cmy,1,10,38
4/17/2014,Canton s,NA,3,1,4,3,R,R,assortative,cmy,cmy,cmy,1,13,44
4/17/2014,Canton s,NA,3,1,4,4,R,R,assortative,cmy,cmy,cmy,1,15,24
4/17/2014,Canton s,NA,3,1,4,8,R,R,assortative,cmy,cmy,cmy,1,23,31
4/17/2014,Canton s,NA,3,1,4,9,R,R,assortative,cmy,cmy,cmy,1,26,16
4/17/2014,Canton s,NA,3,1,4,11,R,R,assortative,cmy,cmy,cmy,1,26,15
4/17/2014,Canton s,NA,3,1,4,12,R,R,assortative,cmy,cmy,cmy,1,36,20
4/17/2014,Canton s,NA,3,1,4,15,R,R,assortative,cmy,cmy,cmy,1,42,17
4/17/2014,Canton s,NA,3,1,4,17,R,R,assortative,cmy,cmy,cmy,1,49,8
4/17/2014,Canton s,NA,3,1,4,18,R,R,assortative,cmy,cmy,cmy,1,54,18
4/24/2014,Canton s,NA,3,2,4,1,L,L,assortative,cmy,cmy,cmy,1,16,18
4/24/2014,Canton s,NA,3,2,4,2,L,L,assortative,cmy,cmy,cmy,1,16,18
4/24/2014,Canton s,NA,3,2,4,3,L,L,assortative,cmy,cmy,cmy,1,18,13
4/24/2014,Canton s,NA,3,2,4,4,L,L,assortative,cmy,cmy,cmy,1,24,22
4/24/2014,Canton s,NA,3,2,4,5,L,L,assortative,cmy,cmy,cmy,1,27,19
4/24/2014,Canton s,NA,3,2,4,6,L,L,assortative,cmy,cmy,cmy,1,30,19
4/24/2014,Canton s,NA,3,2,7,1,L,L,assortative,cmy,cmy,cmy,1,5,22
4/24/2014,Canton s,NA,3,2,7,2,L,L,assortative,cmy,cmy,cmy,1,7,22
4/24/2014,Canton s,NA,3,2,7,3,L,L,assortative,cmy,cmy,cmy,1,8,47
4/24/2014,Canton s,NA,3,2,7,4,L,L,assortative,cmy,cmy,cmy,1,9,20
4/24/2014,Canton s,NA,3,2,7,6,L,L,assortative,cmy,cmy,cmy,1,14,19
4/24/2014,Canton s,NA,3,2,7,7,L,L,assortative,cmy,cmy,cmy,1,14,19
4/24/2014,Canton s,NA,3,2,7,9,L,L,assortative,cmy,cmy,cmy,1,17,23
4/24/2014,Canton s,NA,3,2,7,12,L,L,assortative,cmy,cmy,cmy,1,17,19
4/24/2014,Canton s,NA,3,2,7,14,L,L,assortative,cmy,cmy,cmy,1,23,19
4/24/2014,Canton s,NA,3,2,7,15,L,L,assortative,cmy,cmy,cmy,1,23,17
4/24/2014,Canton s,NA,3,2,7,16,L,L,assortative,cmy,cmy,cmy,1,23,21
4/24/2014,Canton s,NA,3,2,7,18,L,L,assortative,cmy,cmy,cmy,1,23,22
4/24/2014,Canton s,NA,3,2,7,19,L,L,assortative,cmy,cmy,cmy,1,29,16
4/24/2014,Canton s,NA,3,2,7,20,L,L,assortative,cmy,cmy,cmy,1,30,19
5/1/2014,Canton s,NA,3,1,3,2,R,R,assortative,cmy,cmy,cmy,1,8,15
5/1/2014,Canton s,NA,3,1,3,3,R,R,assortative,cmy,cmy,cmy,1,9,14
5/1/2014,Canton s,NA,3,1,3,4,R,R,assortative,cmy,cmy,cmy,1,9,14
5/1/2014,Canton s,NA,3,1,3,5,R,R,assortative,cmy,cmy,cmy,1,9,17
5/1/2014,Canton s,NA,3,1,3,8,R,R,assortative,cmy,cmy,cmy,1,14,15
5/1/2014,Canton s,NA,3,1,3,10,R,R,assortative,cmy,cmy,cmy,1,15,13
5/1/2014,Canton s,NA,3,1,3,12,R,R,assortative,cmy,cmy,cmy,1,17,14
5/1/2014,Canton s,NA,3,1,3,13,R,R,assortative,cmy,cmy,cmy,1,21,10
5/7/2014,Canton s,NA,3,2,3,1,L,L,assortative,cmy,cmy,cmy,1,13,33
5/7/2014,Canton s,NA,3,2,3,2,L,L,assortative,cmy,cmy,cmy,1,14,24
5/7/2014,Canton s,NA,3,2,3,6,L,L,assortative,cmy,cmy,cmy,1,22,25
5/7/2014,Canton s,NA,3,2,3,7,L,L,assortative,cmy,cmy,cmy,1,27,19
5/7/2014,Canton s,NA,3,2,3,10,L,L,assortative,cmy,cmy,cmy,1,45,19
5/7/2014,Canton s,NA,3,2,3,11,L,L,assortative,cmy,cmy,cmy,1,45,29
5/7/2014,Canton s,NA,3,2,3,14,L,L,assortative,cmy,cmy,cmy,1,53,19
5/7/2014,Canton s,NA,3,2,3,15,L,L,assortative,cmy,cmy,cmy,1,57,18
5/7/2014,Canton s,NA,3,2,4,2,L,L,assortative,cmy,cmy,cmy,1,9,NA
5/7/2014,Canton s,NA,3,2,4,4,L,L,assortative,cmy,cmy,cmy,1,11,23
5/7/2014,Canton s,NA,3,2,4,5,L,L,assortative,cmy,cmy,cmy,1,14,15
5/7/2014,Canton s,NA,3,2,4,6,L,L,assortative,cmy,cmy,cmy,1,14,23
5/7/2014,Canton s,NA,3,2,4,7,L,L,assortative,cmy,cmy,cmy,1,15,19
5/7/2014,Canton s,NA,3,2,4,8,L,L,assortative,cmy,cmy,cmy,1,15,20
5/7/2014,Canton s,NA,3,2,4,11,L,L,assortative,cmy,cmy,cmy,1,17,17
5/7/2014,Canton s,NA,3,2,4,13,L,L,assortative,cmy,cmy,cmy,1,26,27
5/7/2014,Canton s,NA,3,2,4,14,L,L,assortative,cmy,cmy,cmy,1,27,17
5/7/2014,Canton s,NA,3,2,4,15,L,L,assortative,cmy,cmy,cmy,1,30,20
5/7/2014,Canton s,NA,3,2,4,16,L,L,assortative,cmy,cmy,cmy,1,30,20
5/7/2014,Canton s,NA,3,2,4,17,L,L,assortative,cmy,cmy,cmy,1,30,20
5/7/2014,Canton s,NA,3,2,4,18,L,L,assortative,cmy,cmy,cmy,1,41,26
5/7/2014,Canton s,NA,3,2,4,20,L,L,assortative,cmy,cmy,cmy,1,59,23
5/15/2014,Canton s,NA,3,2,3,8,R,R,assortative,cmy,cmy,cmy,1,42,15
5/15/2014,Canton s,NA,3,2,3,9,R,R,assortative,cmy,cmy,cmy,1,43,14
5/15/2014,Canton s,NA,3,2,4,2,R,R,assortative,cmy,cmy,cmy,1,13,17
5/15/2014,Canton s,NA,3,2,4,3,R,R,assortative,cmy,cmy,cmy,1,18,12
5/15/2014,Canton s,NA,3,2,4,6,R,R,assortative,cmy,cmy,cmy,1,19,17
5/15/2014,Canton s,NA,3,2,4,8,R,R,assortative,cmy,cmy,cmy,1,31,19
5/15/2014,Canton s,NA,3,2,4,10,R,R,assortative,cmy,cmy,cmy,1,47,8
5/22/2014,Canton s,NA,3,1,2,1,L,L,assortative,cmy,cmy,cmy,1,10,22
5/22/2014,Canton s,NA,3,1,2,2,L,L,assortative,cmy,cmy,cmy,1,11,16
5/22/2014,Canton s,NA,3,1,2,4,L,L,assortative,cmy,cmy,cmy,1,15,19
5/22/2014,Canton s,NA,3,1,2,6,L,L,assortative,cmy,cmy,cmy,1,17,21
5/22/2014,Canton s,NA,3,1,2,8,L,L,assortative,cmy,cmy,cmy,1,18,23
5/22/2014,Canton s,NA,3,1,2,10,L,L,assortative,cmy,cmy,cmy,1,19,20
5/22/2014,Canton s,NA,3,1,2,11,L,L,assortative,cmy,cmy,cmy,1,20,28
5/22/2014,Canton s,NA,3,1,2,12,L,L,assortative,cmy,cmy,cmy,1,24,22
5/28/2014,Canton s,NA,3,2,2,1,R,R,assortative,cmy,cmy,cmy,1,4,31
5/28/2014,Canton s,NA,3,2,2,3,R,R,assortative,cmy,cmy,cmy,1,6,23
5/28/2014,Canton s,NA,3,2,2,5,R,R,assortative,cmy,cmy,cmy,1,9,18
5/28/2014,Canton s,NA,3,2,2,6,R,R,assortative,cmy,cmy,cmy,1,11,22
5/28/2014,Canton s,NA,3,2,2,7,R,R,assortative,cmy,cmy,cmy,1,13,22
5/28/2014,Canton s,NA,3,2,2,8,R,R,assortative,cmy,cmy,cmy,1,14,28
5/28/2014,Canton s,NA,3,2,2,9,R,R,assortative,cmy,cmy,cmy,1,19,22
5/28/2014,Canton s,NA,3,2,2,13,R,R,assortative,cmy,cmy,cmy,1,20,19
5/28/2014,Canton s,NA,3,2,2,14,R,R,assortative,cmy,cmy,cmy,1,21,19
5/28/2014,Canton s,NA,3,2,2,16,R,R,assortative,cmy,cmy,cmy,1,22,20
5/28/2014,Canton s,NA,3,2,2,17,R,R,assortative,cmy,cmy,cmy,1,23,19
5/28/2014,Canton s,NA,3,2,2,18,R,R,assortative,cmy,cmy,cmy,1,23,22
5/28/2014,Canton s,NA,3,2,2,20,R,R,assortative,cmy,cmy,cmy,1,43,16
6/5/2014,Canton s,NA,3,1,2,4,L,L,assortative,cmy,cmy,cmy,1,31,22
6/5/2014,Canton s,NA,3,1,2,5,L,L,assortative,cmy,cmy,cmy,1,32,21
6/5/2014,Canton s,NA,3,1,2,7,L,L,assortative,cmy,cmy,cmy,1,38,21
6/5/2014,Canton s,NA,3,1,2,8,L,L,assortative,cmy,cmy,cmy,1,44,24
6/5/2014,Canton s,NA,3,1,2,10,L,L,assortative,cmy,cmy,cmy,1,56,19
4/17/2014,Canton s,NA,4,1,5,1,L,L,assortative,starch,starch,starch,1,5,13
4/17/2014,Canton s,NA,4,1,5,6,L,L,assortative,starch,starch,starch,1,16,22
4/17/2014,Canton s,NA,4,1,5,9,L,L,assortative,starch,starch,starch,1,21,22
4/17/2014,Canton s,NA,4,1,5,10,L,L,assortative,starch,starch,starch,1,23,18
4/17/2014,Canton s,NA,4,1,5,11,L,L,assortative,starch,starch,starch,1,25,8
4/17/2014,Canton s,NA,4,1,6,4,L,L,assortative,starch,starch,starch,1,12,19
4/17/2014,Canton s,NA,4,1,6,7,L,L,assortative,starch,starch,starch,1,20,18
4/17/2014,Canton s,NA,4,1,6,11,L,L,assortative,starch,starch,starch,1,27,18
4/17/2014,Canton s,NA,4,1,6,13,L,L,assortative,starch,starch,starch,1,41,21
4/17/2014,Canton s,NA,4,1,6,16,L,L,assortative,starch,starch,starch,1,57,19
4/24/2014,Canton s,NA,4,2,1,3,R,R,assortative,starch,starch,starch,1,16,14
4/24/2014,Canton s,NA,4,2,1,7,R,R,assortative,starch,starch,starch,1,19,18
4/24/2014,Canton s,NA,4,2,1,8,R,R,assortative,starch,starch,starch,1,19,18
4/24/2014,Canton s,NA,4,2,1,9,R,R,assortative,starch,starch,starch,1,24,19
4/24/2014,Canton s,NA,4,2,1,11,R,R,assortative,starch,starch,starch,1,30,18
4/24/2014,Canton s,NA,4,2,1,12,R,R,assortative,starch,starch,starch,1,24,31
4/24/2014,Canton s,NA,4,2,1,14,R,R,assortative,starch,starch,starch,1,39,17
4/24/2014,Canton s,NA,4,2,1,15,R,R,assortative,starch,starch,starch,1,42,15
4/24/2014,Canton s,NA,4,2,1,16,R,R,assortative,starch,starch,starch,1,50,19
4/24/2014,Canton s,NA,4,2,1,17,R,R,assortative,starch,starch,starch,1,52,24
4/24/2014,Canton s,NA,4,2,2,1,R,R,assortative,starch,starch,starch,1,22,23
4/24/2014,Canton s,NA,4,2,2,2,R,R,assortative,starch,starch,starch,1,26,21
4/24/2014,Canton s,NA,4,2,2,5,R,R,assortative,starch,starch,starch,1,37,28
4/24/2014,Canton s,NA,4,2,2,6,R,R,assortative,starch,starch,starch,1,42,15
4/24/2014,Canton s,NA,4,2,2,7,R,R,assortative,starch,starch,starch,1,43,16
5/1/2014,Canton s,NA,4,1,5,3,L,L,assortative,starch,starch,starch,1,9,25
5/1/2014,Canton s,NA,4,1,5,4,L,L,assortative,starch,starch,starch,1,11,21
5/1/2014,Canton s,NA,4,1,5,6,L,L,assortative,starch,starch,starch,1,15,17
5/1/2014,Canton s,NA,4,1,5,7,L,L,assortative,starch,starch,starch,1,17,21
5/1/2014,Canton s,NA,4,1,5,8,L,L,assortative,starch,starch,starch,1,18,25
5/1/2014,Canton s,NA,4,1,5,9,L,L,assortative,starch,starch,starch,1,21,25
5/1/2014,Canton s,NA,4,1,5,14,L,L,assortative,starch,starch,starch,1,38,14
5/7/2014,Canton s,NA,4,2,5,1,R,R,assortative,starch,starch,starch,1,10,15
5/7/2014,Canton s,NA,4,2,5,2,R,R,assortative,starch,starch,starch,1,11,14
5/7/2014,Canton s,NA,4,2,5,4,R,R,assortative,starch,starch,starch,1,16,25
5/7/2014,Canton s,NA,4,2,5,5,R,R,assortative,starch,starch,starch,1,20,16
5/7/2014,Canton s,NA,4,2,5,6,R,R,assortative,starch,starch,starch,1,24,18
5/7/2014,Canton s,NA,4,2,5,7,R,R,assortative,starch,starch,starch,1,24,13
5/7/2014,Canton s,NA,4,2,5,8,R,R,assortative,starch,starch,starch,1,31,11
5/7/2014,Canton s,NA,4,2,5,9,R,R,assortative,starch,starch,starch,1,36,23
5/7/2014,Canton s,NA,4,2,5,10,R,R,assortative,starch,starch,starch,1,57,13
5/7/2014,Canton s,NA,4,2,6,1,R,R,assortative,starch,starch,starch,1,10,22
5/7/2014,Canton s,NA,4,2,6,4,R,R,assortative,starch,starch,starch,1,15,18
5/7/2014,Canton s,NA,4,2,6,5,R,R,assortative,starch,starch,starch,1,17,21
5/7/2014,Canton s,NA,4,2,6,6,R,R,assortative,starch,starch,starch,1,20,19
5/7/2014,Canton s,NA,4,2,6,10,R,R,assortative,starch,starch,starch,1,25,24
5/7/2014,Canton s,NA,4,2,6,11,R,R,assortative,starch,starch,starch,1,30,22
5/15/2014,Canton s,NA,4,2,5,1,L,L,assortative,starch,starch,starch,1,8,18
5/15/2014,Canton s,NA,4,2,5,5,L,L,assortative,starch,starch,starch,1,15,28
5/15/2014,Canton s,NA,4,2,5,6,L,L,assortative,starch,starch,starch,1,20,22
5/15/2014,Canton s,NA,4,2,5,7,L,L,assortative,starch,starch,starch,1,20,43
5/15/2014,Canton s,NA,4,2,5,8,L,L,assortative,starch,starch,starch,1,30,18
5/15/2014,Canton s,NA,4,2,5,9,L,L,assortative,starch,starch,starch,1,32,2
5/15/2014,Canton s,NA,4,2,5,12,L,L,assortative,starch,starch,starch,1,41,27
5/15/2014,Canton s,NA,4,2,5,14,L,L,assortative,starch,starch,starch,1,52,21
5/15/2014,Canton s,NA,4,2,5,15,L,L,assortative,starch,starch,starch,1,59,23
5/15/2014,Canton s,NA,4,2,6,1,L,L,assortative,starch,starch,starch,1,3,28
5/15/2014,Canton s,NA,4,2,6,2,L,L,assortative,starch,starch,starch,1,10,18
5/15/2014,Canton s,NA,4,2,6,3,L,L,assortative,starch,starch,starch,1,10,19
5/15/2014,Canton s,NA,4,2,6,4,L,L,assortative,starch,starch,starch,1,11,21
5/15/2014,Canton s,NA,4,2,6,10,L,L,assortative,starch,starch,starch,1,19,25
5/15/2014,Canton s,NA,4,2,6,12,L,L,assortative,starch,starch,starch,1,25,16
5/15/2014,Canton s,NA,4,2,6,13,L,L,assortative,starch,starch,starch,1,27,24
5/22/2014,Canton s,NA,4,1,3,1,R,R,assortative,starch,starch,starch,1,5,18
5/22/2014,Canton s,NA,4,1,3,2,R,R,assortative,starch,starch,starch,1,8,12
5/22/2014,Canton s,NA,4,1,3,3,R,R,assortative,starch,starch,starch,1,13,18
5/22/2014,Canton s,NA,4,1,3,5,R,R,assortative,starch,starch,starch,1,16,19
